feature_transformed,importance,abs_importance,importance_type,feature_original,rank
num__missingindicator_encuestas_stress_medio_lag_2m,0.0018552993668907235,0.0018552993668907235,coefficient,encuestas_stress_medio_lag_2m,466
num__missingindicator_encuestas_incongruentes_rate_lag_2m,0.0018552993668907235,0.0018552993668907235,coefficient,encuestas_incongruentes_rate_lag_2m,467
num__soporte_satisfaccion_missing_rate_lag_1m,-0.0018077185212259752,0.0018077185212259752,coefficient,soporte_satisfaccion_missing_rate_lag_1m,468
num__fact_variacion_consumo_pct_lag_3m,0.001702519971763078,0.001702519971763078,coefficient,fact_variacion_consumo_pct_lag_3m,469
num__fact_importe_total_was_missing_lag_3m,-0.0013734900407139687,0.0013734900407139687,coefficient,fact_importe_total_was_missing_lag_3m,470
num__encuestas_texto_missing_rate_lag_2m,-0.0012254449799857354,0.0012254449799857354,coefficient,encuestas_texto_missing_rate_lag_2m,471
num__fact_num_lineas_lag_3m,0.0005322800704246221,0.0005322800704246221,coefficient,fact_num_lineas_lag_3m,472
num__missingindicator_encuestas_incongruentes_rate_lag_1m,-0.0002657532165405207,0.0002657532165405207,coefficient,encuestas_incongruentes_rate_lag_1m,473
num__missingindicator_encuestas_stress_medio_lag_1m,-0.0002657532165405207,0.0002657532165405207,coefficient,encuestas_stress_medio_lag_1m,474
num__missingindicator_encuestas_puntuacion_media_lag_1m,-0.0002657532165405207,0.0002657532165405207,coefficient,encuestas_puntuacion_media_lag_1m,475
num__missingindicator_encuestas_texto_missing_rate_lag_1m,-0.0002657532165405207,0.0002657532165405207,coefficient,encuestas_texto_missing_rate_lag_1m,476
num__missingindicator_encuestas_sentimiento_medio_lag_1m,-0.0002657532165405207,0.0002657532165405207,coefficient,encuestas_sentimiento_medio_lag_1m,477
num__tipo_dispositivo_was_missing,0.0,0.0,coefficient,tipo_dispositivo_was_missing,478
num__tipo_plan_was_missing,0.0,0.0,coefficient,tipo_plan_was_missing,479
